Customed_ID,Credit Score,Country,Gender,Age Group,Tenure,Act Balance,Products,Credit Card,Activity Status,Churn Status,Min Churn,Max Churn,Target Churn
15694530,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15723827,601-700,France,Male,21-30,4,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15732884,601-700,France,Male,21-30,7,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15809509,601-700,France,Male,21-30,3,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15660871,601-700,France,Male,21-30,8,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15743051,601-700,France,Male,21-30,10,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15571873,601-700,France,Male,21-30,9,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15750410,601-700,France,Female,21-30,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15687852,601-700,France,Male,21-30,2,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15609058,601-700,France,Male,21-30,1,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15647333,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15689517,601-700,France,Male,21-30,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15576077,601-700,France,Female,21-30,9,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15791769,601-700,France,Female,21-30,9,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15770405,601-700,France,Female,21-30,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15754874,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15719170,601-700,France,Female,21-30,1,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15642912,601-700,France,Female,21-30,2,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15726289,601-700,France,Male,21-30,0,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15687607,601-700,France,Female,21-30,9,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15588235,601-700,France,Female,21-30,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15794159,601-700,France,Female,21-30,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15665784,601-700,France,Male,21-30,9,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15750602,601-700,France,Male,21-30,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15709741,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15674442,601-700,France,Male,21-30,7,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15628123,601-700,France,Female,21-30,5,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15743582,601-700,France,Female,21-30,3,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15729832,601-700,France,Male,21-30,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15814465,601-700,France,Male,21-30,1,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15745827,601-700,France,Male,21-30,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15763798,601-700,France,Male,21-30,5,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15727251,601-700,France,Male,21-30,8,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15728352,601-700,France,Male,21-30,4,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15714256,601-700,France,Male,21-30,7,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15637414,601-700,France,Female,21-30,7,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15696231,601-700,France,Male,21-30,7,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15697597,601-700,France,Male,21-30,1,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15572093,601-700,France,Female,21-30,7,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15601796,601-700,France,Male,21-30,1,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15638963,601-700,France,Female,21-30,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15756820,601-700,France,Female,21-30,7,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15595071,601-700,France,Male,21-30,9,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15670172,601-700,France,Female,21-30,4,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15575002,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15603319,601-700,France,Male,21-30,2,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15650391,601-700,France,Female,21-30,7,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15807837,601-700,France,Female,21-30,6,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15715745,601-700,France,Female,21-30,5,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15737310,601-700,France,Male,21-30,10,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15722993,601-700,France,Female,21-30,6,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15586870,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15673539,601-700,France,Female,21-30,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15639576,601-700,France,Male,21-30,9,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15693259,601-700,France,Male,21-30,1,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15633108,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15678910,601-700,France,Female,21-30,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15716324,601-700,France,Female,21-30,9,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15673693,601-700,France,Female,21-30,0,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15750803,601-700,France,Female,21-30,6,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15756680,601-700,France,Male,21-30,6,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15592389,601-700,France,Male,21-30,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15633612,601-700,France,Male,21-30,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15661548,601-700,France,Female,21-30,0,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15683157,601-700,France,Male,21-30,4,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15728078,601-700,France,Male,21-30,10,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15748116,601-700,France,Female,21-30,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15756425,601-700,France,Male,21-30,7,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15784597,601-700,France,Male,21-30,9,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15724099,601-700,France,Male,21-30,6,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15696539,601-700,France,Female,21-30,7,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15809178,501-600,Germany,Female,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15772329,501-600,Germany,Male,41-50,8,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15812513,501-600,Germany,Male,41-50,10,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15703059,501-600,Germany,Female,41-50,6,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15815040,501-600,Germany,Female,41-50,8,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15771569,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15680706,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15599081,501-600,Germany,Female,41-50,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15789611,501-600,Germany,Male,41-50,8,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15721793,501-600,Germany,Female,41-50,7,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15804862,501-600,Germany,Male,41-50,6,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15785485,501-600,Germany,Female,41-50,2,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15602282,501-600,Germany,Female,41-50,8,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15595728,501-600,Germany,Male,41-50,0,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15706163,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15621210,501-600,Germany,Male,41-50,9,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15670205,501-600,Germany,Female,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15774936,501-600,Germany,Male,41-50,6,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15748660,501-600,Germany,Female,41-50,1,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15764432,501-600,Germany,Female,41-50,2,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15787318,501-600,Germany,Female,41-50,6,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15769703,501-600,Germany,Female,41-50,8,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15642001,501-600,Germany,Male,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15731555,501-600,Germany,Female,41-50,9,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15567980,501-600,Germany,Female,41-50,5,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15635870,501-600,Germany,Female,41-50,5,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15691871,501-600,Germany,Male,41-50,9,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15612455,501-600,Germany,Male,41-50,6,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15783007,501-600,Germany,Female,41-50,1,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15758023,501-600,Germany,Male,41-50,5,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15735346,501-600,Germany,Female,41-50,10,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15774382,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15577831,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15791867,501-600,Germany,Male,41-50,2,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15690021,501-600,Germany,Female,41-50,0,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15746553,501-600,Germany,Male,41-50,5,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15591036,501-600,Germany,Female,41-50,3,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15623499,501-600,Germany,Male,41-50,9,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15571193,501-600,Germany,Male,41-50,0,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15605425,501-600,Germany,Female,41-50,2,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15593736,501-600,Germany,Female,41-50,7,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15639303,501-600,Germany,Male,41-50,5,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15654456,501-600,Germany,Male,41-50,6,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15679048,501-600,Germany,Male,41-50,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15720511,501-600,Germany,Male,41-50,3,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15768151,501-600,Germany,Female,41-50,3,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15778368,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15814468,501-600,Germany,Male,41-50,1,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15606397,501-600,Germany,Female,41-50,1,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15773322,501-600,Germany,Female,41-50,4,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15791216,501-600,Germany,Male,41-50,8,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15566253,501-600,Germany,Male,41-50,9,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15761023,501-600,Germany,Female,41-50,2,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15761053,501-600,Germany,Male,41-50,2,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15787161,501-600,Germany,Male,41-50,4,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15782736,501-600,Germany,Female,41-50,4,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15755330,501-600,Germany,Male,41-50,7,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15634891,501-600,Germany,Female,41-50,7,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15608588,501-600,Germany,Male,41-50,2,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15577274,501-600,Germany,Female,41-50,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15744914,501-600,Germany,Male,41-50,1,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15589698,501-600,Germany,Male,41-50,6,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15651533,501-600,Germany,Female,41-50,5,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15763415,501-600,Germany,Male,41-50,0,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15646366,501-600,Germany,Male,41-50,8,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15724321,501-600,Germany,Female,41-50,9,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15608381,501-600,Germany,Male,41-50,2,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15713975,501-600,Germany,Female,41-50,10,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15637599,501-600,Germany,Female,41-50,4,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15755649,501-600,Germany,Male,41-50,7,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15607537,501-600,Germany,Male,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15750837,501-600,Germany,Male,41-50,0,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15653849,501-600,Germany,Female,41-50,3,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15691625,501-600,Germany,Female,41-50,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15585367,501-600,Germany,Female,41-50,4,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15632051,501-600,Germany,Female,41-50,10,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15714920,501-600,Germany,Male,41-50,7,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15596552,501-600,Germany,Male,41-50,5,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15771942,501-600,Germany,Female,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15812198,501-600,Germany,Male,41-50,1,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15777054,501-600,Germany,Male,41-50,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15686236,501-600,Germany,Female,41-50,1,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15632816,501-600,Germany,Female,41-50,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15587210,501-600,Germany,Female,41-50,10,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15728693,501-600,Germany,Female,41-50,3,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15806438,501-600,Germany,Female,41-50,2,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15677610,501-600,Germany,Female,41-50,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15693864,501-600,Germany,Female,41-50,5,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15701160,501-600,Germany,Female,41-50,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15698902,501-600,Germany,Female,41-50,1,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15785358,501-600,Germany,Male,41-50,8,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15724336,501-600,Germany,Female,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15567839,501-600,France,Male,41-50,9,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15728523,501-600,France,Male,41-50,5,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15815443,501-600,Spain,Female,41-50,10,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15752885,501-600,France,Male,41-50,1,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15597536,501-600,Spain,Male,41-50,5,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15614827,501-600,France,Male,41-50,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15760924,501-600,Spain,Male,41-50,2,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15588186,501-600,Spain,Male,41-50,7,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15671766,501-600,France,Male,41-50,10,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15699284,501-600,France,Male,41-50,8,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15696605,501-600,France,Male,41-50,4,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15711571,501-600,Spain,Male,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15622631,501-600,France,Male,41-50,8,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15586264,501-600,France,Male,41-50,2,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15806256,501-600,France,Male,41-50,2,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15609758,501-600,France,Female,41-50,7,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15784361,501-600,Spain,Female,41-50,5,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15784736,501-600,France,Male,41-50,6,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15583548,501-600,Spain,Female,41-50,6,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15780989,501-600,Spain,Male,41-50,2,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15759874,501-600,France,Male,41-50,3,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15746564,501-600,France,Male,41-50,3,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15646535,501-600,France,Male,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15760294,501-600,France,Female,41-50,8,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15646490,501-600,Spain,Male,41-50,1,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15675854,501-600,Spain,Male,41-50,0,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15747323,501-600,Spain,Male,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15616811,501-600,France,Male,41-50,0,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15597610,501-600,Spain,Male,41-50,6,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15613923,501-600,Spain,Female,41-50,4,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15720687,501-600,France,Female,41-50,4,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15640034,501-600,France,Male,41-50,2,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15594340,501-600,France,Male,41-50,4,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15749300,501-600,France,Female,41-50,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15728917,501-600,France,Male,41-50,6,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15727489,501-600,Spain,Female,41-50,1,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15692631,501-600,Spain,Female,41-50,8,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15811036,501-600,France,Male,41-50,7,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15703614,501-600,Spain,Male,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15593954,501-600,France,Female,41-50,6,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15599126,501-600,France,Female,41-50,0,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15721251,501-600,Spain,Female,41-50,4,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15713912,501-600,Spain,Female,41-50,8,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15713347,501-600,Spain,Male,41-50,6,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15594041,501-600,Spain,Female,41-50,2,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15717560,501-600,France,Male,41-50,0,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15691703,501-600,France,Male,41-50,8,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15745355,501-600,France,Male,41-50,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15664668,501-600,France,Female,41-50,9,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15760749,501-600,Spain,Male,41-50,7,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15689096,501-600,France,Male,41-50,0,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15662243,501-600,France,Male,41-50,5,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15653753,501-600,Spain,Male,41-50,6,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15711251,501-600,France,Male,41-50,1,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15625964,501-600,France,Female,41-50,5,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15578045,501-600,Spain,Female,41-50,9,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15706534,501-600,France,Female,41-50,1,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15796790,501-600,France,Female,41-50,8,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15568360,501-600,Spain,Female,41-50,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15684669,501-600,France,Female,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15758048,501-600,France,Male,41-50,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15644280,501-600,France,Male,41-50,4,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15661528,501-600,Spain,Male,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15695301,501-600,Spain,Male,41-50,4,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15662736,501-600,France,Male,41-50,2,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15705657,501-600,France,Female,41-50,2,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15594594,501-600,Spain,Male,41-50,7,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15714993,501-600,France,Female,41-50,9,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15624293,501-600,France,Female,41-50,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15712807,501-600,Spain,Male,41-50,3,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15677288,501-600,France,Male,41-50,3,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15566378,501-600,France,Male,41-50,5,100k - 200k,Prod1,Not Owned,Active,Churned,0,1,0.15
15591724,501-600,France,Female,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15787470,501-600,Spain,Male,41-50,3,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15728838,501-600,France,Male,41-50,1,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15668444,501-600,Spain,Female,41-50,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15715951,501-600,France,Male,41-50,2,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15724848,501-600,France,Female,41-50,1,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15783398,501-600,Spain,Female,41-50,7,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15600462,501-600,France,Female,41-50,8,100k - 200k,Prod1,Not Owned,Active,Not Churned,0,1,0.15
15583212,501-600,France,Female,41-50,5,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15718765,501-600,Spain,Male,41-50,6,100k - 200k,Prod1,Not Owned,Inactive,Churned,0,1,0.15
15774847,501-600,France,Male,41-50,6,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15612050,501-600,Spain,Female,41-50,8,100k - 200k,Prod1,Owned,Active,Not Churned,0,1,0.15
15774250,501-600,France,Male,41-50,1,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15679551,501-600,Spain,Female,41-50,2,100k - 200k,Prod1,Owned,Active,Churned,0,1,0.15
15657107,501-600,Spain,Female,41-50,8,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15570060,501-600,France,Female,41-50,8,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15722548,501-600,France,Male,41-50,0,100k - 200k,Prod1,Not Owned,Inactive,Not Churned,0,1,0.15
15659327,501-600,France,Male,41-50,5,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15727177,501-600,France,Male,41-50,6,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15716164,501-600,France,Female,41-50,3,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
15627876,701-800,Spain,Female,41-50,9,100k - 200k,Prod1,Owned,Inactive,Churned,0,1,0.15
15596414,701-800,Spain,Male,41-50,8,100k - 200k,Prod1,Owned,Inactive,Not Churned,0,1,0.15
